_uuid,date_assessment,camp_name,camp_namefull,weight_camp,weight_governorate,weight_national,governorate,hhh,will_to_response,age_respondent,gender_respondent,consent,displace_date_idp,count_months_since_displacement,months_since_displacement,idp_first_place_displacement,arrival_date_idp,governorate_origin,district_origin,sub_district_origin,moved_within_last_two_weeks,first_time_in_formal_camp,safe_in_aoo,why_not_safe_in_aoo,why_not_safe_in_aoo.gender_based_violence,why_not_safe_in_aoo.sporadic_clashes,why_not_safe_in_aoo.exploitative_work,why_not_safe_in_aoo.close_conflict,why_not_safe_in_aoo.land_contaminated,why_not_safe_in_aoo.fear_armed_actors,why_not_safe_in_aoo.fear_extremists,why_not_safe_in_aoo.fear_community_violence,why_not_safe_in_aoo.discrimination,why_not_safe_in_aoo.poor_infrastructure,why_not_safe_in_aoo.restrictions_on_households,why_not_safe_in_aoo.other,assistance_provided_in_aoo,type_assistance,type_assistance.cash,type_assistance.food,type_assistance.nfi_distributions,type_assistance.livelihoods,type_assistance.infrastructure_repair,type_assistance.other,assistance_provider,assistance_provider.humanitarian,assistance_provider.local_authorities,assistance_provider.security_actor,assistance_provider.local_community,basic_services_availability,service_type,service_type.water,service_type.electricity,service_type.waste_disposal,service_type.health_services,service_type.education,service_type.do_not_know,service_type.other,shelter_condition,shelter_damage,livelihood_available_in_aoo,livelihood_availability,livelihood_availability.agriculture,livelihood_availability.construction,livelihood_availability.government,livelihood_availability.healthcare,livelihood_availability.transportation,livelihood_availability.service__hotel,livelihood_availability.private_business,livelihood_availability.vocational,livelihood_availability.other,livelihood_availability.do_not_know,livelihood_availability_other,movement_intentions_3,movement_intentions_12,reason_to_return_to_aoo,reason_to_return_to_aoo.security_stable,reason_to_return_to_aoo.cleared_uxo,reason_to_return_to_aoo.other_members_returned,reason_to_return_to_aoo.livelihood_availability_there,reason_to_return_to_aoo.lack_safety_women,reason_to_return_to_aoo.basic_services_available,reason_to_return_to_aoo.emotional_desire,reason_to_return_to_aoo.secure_house_land,reason_to_return_to_aoo.limited_livelihood_opportunities,reason_to_return_to_aoo.limited_services,reason_to_return_to_aoo.no_safe_in_area_of_displacement,reason_to_return_to_aoo.no_integrated_in_area_of_displace,reason_to_return_to_aoo.facing_eviction,reason_to_return_to_aoo.forced_return,reason_to_return_to_aoo.fam_released,reason_to_return_to_aoo.no_other_option,why_not_return,why_not_return.fear_trauma,why_not_return.lack_of_security_forces,why_not_return.presence_of_mines,why_not_return.discrimination,why_not_return.lack_security_women,why_not_return.lack_court,why_not_return.movement_restrictions,why_not_return.no_personal_id_document,why_not_return.no_transport_to_return,why_not_return.no_financial_money_to_return,why_not_return.lack_livelihood_generating_income,why_not_return.house_damaged_destroyed,why_not_return.house_land_occupied,why_not_return.hh_assets_stolen_damaged,why_not_return.local_markets_not_working,why_not_return.basic_services_not_enough,why_not_return.lack_of_education_opportunities,why_not_return.immediate_family_wont_return,why_not_return.health_conditions,why_not_return.children_enrolled_in_displacement,why_not_return.living_conditions_better,why_not_return.do_not_know,why_not_return.decline_to_answer,attempt_to_return,aoo_visit,obstacles_to_return,obstacles_to_return.fear_trauma,obstacles_to_return.lack_of_security_forces,obstacles_to_return.presence_of_mines,obstacles_to_return.discrimination,obstacles_to_return.lack_security_women,obstacles_to_return.lack_court,obstacles_to_return.movement_restrictions,obstacles_to_return.no_personal_id_document,obstacles_to_return.no_transport_to_return,obstacles_to_return.no_financial_money_to_return,obstacles_to_return.lack_livelihood_generating_income,obstacles_to_return.house_damaged_destroyed,obstacles_to_return.house_land_occupied,obstacles_to_return.hh_assets_stolen_damaged,obstacles_to_return.local_markets_not_working,obstacles_to_return.basic_services_not_enough,obstacles_to_return.lack_of_education_opportunities,obstacles_to_return.immediate_family_wont_return,obstacles_to_return.health_conditions,obstacles_to_return.children_enrolled_in_displacement,obstacles_to_return.living_conditions_better,obstacles_to_return.do_not_know,obstacles_to_return.decline_to_answer,when_move_1,when_move,return_to_original_home,where_stay,move_inside_iraq,intention_to_camp,intention_to_camp_other,intention_to_camp_governorate,intention_to_same_governorate_district,intention_to_kri_governorate,intention_to_kri_governorate_district,intention_to_iraq_governorate,intention_to_iraq_governorate_district,reasons_move_abroad_relocate,reasons_move_abroad_relocate.no_other_option,reasons_move_abroad_relocate.reunite_with_family,reasons_move_abroad_relocate.reunite_with_network,reasons_move_abroad_relocate.seek_better_basic_services,reasons_move_abroad_relocate.seek_better_security,reasons_move_abroad_relocate.seek_better_education,reasons_move_abroad_relocate.seek_better_livelihood_opp,reasons_move_abroad_relocate.cohabitation_issues,reasons_move_abroad_relocate.facing_eviction,reasons_move_abroad_relocate.do_not_know,reasons_move_abroad_relocate.refuse_to_answer,needs_return,needs_return.access_to_info_on_situation_aoo,needs_return.increased_safety_and_security,needs_return.basic_services,needs_return.healthcare_services,needs_return.education_services,needs_return.transportation_services,needs_return.psychosocial_services,needs_return.legal_assistance_needed_hlp,needs_return.functioning_justice_mechanisms,needs_return.personal_identification_document,needs_return.rehabilitation_reconstruction,needs_return.furniture_nfi,needs_return.food_items,needs_return.livelihood_income,needs_return.functioning_markets,needs_return.do_not_know,needs_return.refuse_to_answer,needs_return.other,needs_return.nothing
8312bfa2-4200-420c-aea2-f2d420486dda,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,54,male,yes,10/1/2014,64,more than 5 years,yes,10/1/2014,ninewa,telafar,al.ayadiya,no,yes,no,land_contaminated,0,0,0,0,1,0,0,0,0,0,0,0,yes,infrastructure_repair,0,0,0,0,1,0,humanitarian,1,0,0,0,no,,,,,,,,,partially_dama,partially damaged,no,,,,,,,,,,,,,current,current,,,,,,,,,,,,,,,,,,fear_trauma presence_of_mines living_conditions_better,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,yes,no,fear_trauma presence_of_mines living_conditions_better,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,increased_safety_and_security functioning_justice_mechanisms rehabilitation_reconstruction,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
c6e273c6-4851-4550-a9b2-4473c505be19,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,30,female,yes,2/1/2014,72,more than 5 years,yes,2/1/2014,ninewa,telafar,al.ayadiya,no,yes,no,land_contaminated poor_infrastructure,0,0,0,0,1,0,0,0,0,1,0,0,no,,,,,,,,,,,,,yes,water electricity waste_disposal health_services education,1,1,1,1,1,0,0,partially_dama,partially damaged,no,,,,,,,,,,,,,current,current,,,,,,,,,,,,,,,,,,fear_trauma presence_of_mines house_damaged_destroyed,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,yes,no,presence_of_mines no_financial_money_to_return house_damaged_destroyed,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,functioning_justice_mechanisms rehabilitation_reconstruction livelihood_income,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
ff644156-e79e-485a-81fd-0f2244716ac9,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,25,female,yes,2/1/2014,72,more than 5 years,yes,2/1/2014,ninewa,telafar,zummar,no,yes,no,poor_infrastructure,0,0,0,0,0,0,0,0,0,1,0,0,yes,food,0,1,0,0,0,0,humanitarian,1,0,0,0,yes,water electricity waste_disposal health_services education,1,1,1,1,1,0,0,partially_dama,partially damaged,no,,,,,,,,,,,,,current,current,,,,,,,,,,,,,,,,,,house_damaged_destroyed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased_safety_and_security functioning_justice_mechanisms livelihood_income,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
946ce158-7f38-4291-a6f0-04d811853daf,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,39,male,yes,5/1/2014,69,more than 5 years,no,11/1/2014,ninewa,telafar,al.ayadiya,no,yes,yes,,,,,,,,,,,,,,do_not_know,,,,,,,,,,,,,yes,water health_services education waste_disposal,1,0,1,1,1,0,0,heavily_damage,heavily damaged,no,,,,,,,,,,,,,current,current,,,,,,,,,,,,,,,,,,fear_trauma lack_of_education_opportunities children_enrolled_in_displacement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased_safety_and_security education_services rehabilitation_reconstruction,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67a5f372-a529-4da0-b9c8-552f30fcbbb1,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,70,female,yes,6/1/2014,68,more than 5 years,no,12/1/2014,ninewa,telafar,al.ayadiya,no,yes,no,poor_infrastructure,0,0,0,0,0,0,0,0,0,1,0,0,no,,,,,,,,,,,,,no,,,,,,,,,completely_des,completely destroyed,no,,,,,,,,,,,,,current,current,,,,,,,,,,,,,,,,,,children_enrolled_in_displacement living_conditions_better lack_livelihood_generating_income,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased_safety_and_security basic_services healthcare_services,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae00bf8d-427a-4954-ac5b-0c1471873f3b,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,65,female,yes,12/1/2014,62,more than 5 years,yes,12/1/2014,ninewa,telafar,al.ayadiya,no,yes,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,no,,,,,,,,,heavily_damage,heavily damaged,no,,,,,,,,,,,,,current,current,,,,,,,,,,,,,,,,,,house_damaged_destroyed presence_of_mines basic_services_not_enough,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,increased_safety_and_security basic_services livelihood_income,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f00c9c44-1942-4302-995b-0f71fc2c6901,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,60,female,yes,11/1/2014,63,more than 5 years,yes,11/1/2014,ninewa,telafar,al.ayadiya,no,yes,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,water electricity waste_disposal education,1,1,1,0,1,0,0,partially_dama,partially damaged,yes,agriculture construction private_business,1,1,0,0,0,0,1,0,0,0,,current,current,,,,,,,,,,,,,,,,,,house_damaged_destroyed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthcare_services rehabilitation_reconstruction,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1956705a-4934-42bb-bc2d-509605d046d4,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,56,male,yes,11/1/2014,63,more than 5 years,yes,11/1/2014,ninewa,telafar,al.ayadiya,no,yes,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,yes,water electricity waste_disposal health_services education,1,1,1,1,1,0,0,partially_dama,partially damaged,yes,agriculture private_business,1,0,0,0,0,0,1,0,0,0,,current,current,,,,,,,,,,,,,,,,,,presence_of_mines discrimination,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,presence_of_mines discrimination,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,basic_services rehabilitation_reconstruction livelihood_income,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1c519861-f27c-4d38-ac62-70f7686dc91a,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,25,male,yes,8/1/2014,66,more than 5 years,yes,8/1/2014,ninewa,telafar,markaz.telafar,no,yes,yes,,,,,,,,,,,,,,do_not_know,,,,,,,,,,,,,yes,water electricity waste_disposal health_services education,1,1,1,1,1,0,0,undamaged,undamaged,yes,agriculture construction government private_business,1,1,1,0,0,0,1,0,0,0,,current,dnk,,,,,,,,,,,,,,,,,,lack_livelihood_generating_income,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,lack_livelihood_generating_income,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,livelihood_income,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51d085ba-a0a9-4cc5-8deb-8cbeb6ed2919,2/17/2020,yahyawa,Yahyawa,1,0.489681441,0.224715486,kirkuk,yes,,65,female,yes,2/1/2015,60,4-5 years,yes,2/1/2015,ninewa,telafar,al.ayadiya,no,yes,yes,,,,,,,,,,,,,,do_not_know,,,,,,,,,,,,,yes,water electricity waste_disposal health_services education,1,1,1,1,1,0,0,partially_dama,partially damaged,yes,agriculture construction government private_business,1,1,1,0,0,0,1,0,0,0,,current,dnk,,,,,,,,,,,,,,,,,,no_financial_money_to_return house_land_occupied,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rehabilitation_reconstruction livelihood_income,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
